time,q_cmd,q_meas,elevator
0.0397999,0,0,0
0.0399999,0,0,0
0.0401999,0,0,0
0.0403999,0,0,0
0.0405999,0,0,0
0.0407999,0,0,0
0.0409999,0,0,0
0.0411999,0,0,0
0.0413999,0,0,0
0.0415999,0,0,0
0.0417999,0,0,0
0.0419999,0,0,0
0.0421999,0,0,0
0.0423999,0,0,0
0.0425999,0,0,0
0.0427999,0,0,0
0.0429999,0,0,0
0.0431999,0,0,0
0.0433999,0,0,0
0.0435999,0,0,0
0.0437999,0,0,0
0.0439999,0,0,0
0.0441999,0,0,0
0.0443999,0,0,0
0.0445999,0,0,0
0.0447999,0,0,0
0.0449999,0,0,0
0.0451999,0,0,0
0.0453999,0,0,0
0.0455999,0,0,0
0.0457999,0,0,0
0.0459999,0,0,0
0.0461999,0,0,0
0.0463999,0,0,0
0.0465999,0,0,0
0.0467999,0,0,0
0.0469999,0,0,0
0.0471999,0,0,0
0.0473999,0,0,0
0.0475999,0,0,0
0.0477999,0,0,0
0.0479999,0,0,0
0.0481999,0,0,0
0.0483999,0,0,0
0.0485999,0,0,0
0.0487999,0,0,0
0.0489999,0,0,0
0.0491999,0,0,0
0.0493999,0,0,0
0.0495999,0,0,0
0.0497999,0,0,0
0.0499999,0,0,0
0.0501999,0,0,0
0.0503999,0,0,0
0.0505999,0,0,0
0.0507999,0,0,0
0.0509999,0,0,0
0.0511999,0,0,0
0.0513999,0,0,0
0.0515999,0,0,0
0.0517999,0,0,0
0.0519999,0,0,0
0.0521999,0,0,0
0.0523999,0,0,0
0.0525999,0,0,0
0.0527999,0,0,0
0.0529999,0,0,0
0.0531999,0,0,0
0.0533999,0,0,0
0.0535999,0,0,0
0.0537999,0,0,0
0.0539999,0,0,0
0.0541999,0,0,0
0.0543999,0,0,0
0.0545999,0,0,0
0.0547999,0,0,0
0.0549999,0,0,0
0.0551999,0,0,0
0.0553999,0,0,0
0.0555999,0,0,0
0.0557999,0,0,0
0.0559999,0,0,0
0.0561999,0,0,0
0.0563999,0,0,0
0.0565999,0,0,0
0.0567999,0,0,0
0.0569999,0,0,0
0.0571999,0,0,0
0.0573999,0,0,0
0.0575999,0,0,0
0.0577999,0,0,0
0.0579999,0,0,0
0.0581999,0,0,0
0.0583999,0,0,0
0.0585999,0,0,0
0.0587999,0,0,0
0.0589999,0,0,0
0.0591999,0,0,0
0.0593999,0,0,0
0.0595999,0,0,0
0.0597999,0,0,0
0.0599999,0,0,0
0.0601999,0,0,0
0.0603999,0,0,0
0.0605999,0,0,0
0.0607999,0,0,0
0.0609999,0,0,0
0.0611999,0,0,0
0.0613999,0,0,0
0.0615999,0,0,0
0.0617999,0,0,0
0.0619999,0,0,0
0.0621999,0,0,0
0.0623999,0,0,0
0.0625999,0,0,0
0.0627999,0,0,0
0.0629999,0,0,0
0.0631999,0,0,0
0.0633999,0,0,0
0.0635999,0,0,0
0.0637999,0,0,0
0.0639999,0,0,0
0.0641999,0,0,0
0.0643999,0,0,0
0.0645999,0,0,0
0.0647999,0,0,0
0.065,0,0,0
0.0652,0,0,0
0.0654,0,0,0
0.0656,0,0,0
0.0658,0,0,0
0.066,0,0,0
0.0662,0,0,0
0.0664,0,0,0
0.0666,0,0,0
0.0668,0,0,0
0.067,0,0,0
0.0672,0,0,0
0.0674,0,0,0
0.0676,0,0,0
0.0678,0,0,0
0.068,0,0,0
0.0682,0,0,0
0.0684,0,0,0
0.0686,0,0,0
0.0688,0,0,0
0.069,0,0,0
0.0692,0,0,0
0.0694,0,0,0
0.0696,0,0,0
0.0698,0,0,0
0.07,0,0,0
0.0702,0,0,0
0.0704,0,0,0
0.0706,0,0,0
0.0708001,0,0,0
0.0710001,0,0,0
0.0712001,0,0,0
0.0714001,0,0,0
0.0716001,0,0,0
0.0718001,0,0,0
0.0720001,0,0,0
0.0722001,0,0,0
0.0724001,0,0,0
0.0726001,0,0,0
0.0728001,0,0,0
0.0730001,0,0,0
0.0732001,0,0,0
0.0734001,0,0,0
0.0736001,0,0,0
0.0738001,0,0,0
0.0740001,0,0,0
0.0742001,0,0,0
0.0744001,0,0,0
0.0746001,0,0,0
0.0748001,0,0,0
0.0750001,0,0,0
0.0752001,0,0,0
0.0754001,0,0,0
0.0756001,0,0,0
0.0758001,0,0,0
0.0760001,0,0,0
0.0762001,0,0,0
0.0764001,0,0,0
0.0766001,0,0,0
0.0768002,0,0,0
0.0770002,0,0,0
0.0772002,0,0,0
0.0774002,0,0,0
0.0776002,0,0,0
0.0778002,0,0,0
0.0780002,0,0,0
0.0782002,0,0,0
0.0784002,0,0,0
0.0786002,0,0,0
0.0788002,0,0,0
0.0790002,0,0,0
0.0792002,0,0,0
0.0794002,0,0,0
0.0796002,0,0,0
0.0798002,0,0,0
0.0800002,0,0,0
0.0802002,0,0,0
0.0804002,0,0,0
0.0806002,0,0,0
0.0808002,0,0,0
0.0810002,0,0,0
0.0812002,0,0,0
0.0814002,0,0,0
0.0816002,0,0,0
0.0818002,0,0,0
0.0820002,0,0,0
0.0822002,0,0,0
0.0824002,0,0,0
0.0826003,0,0,0
0.0828003,0,0,0
0.0830003,0,0,0
0.0832003,0,0,0
0.0834003,0,0,0
0.0836003,0,0,0
0.0838003,0,0,0
0.0840003,0,0,0
0.0842003,0,0,0
0.0844003,0,0,0
0.0846003,0,0,0
0.0848003,0,0,0
0.0850003,0,0,0
0.0852003,0,0,0
0.0854003,0,0,0
0.0856003,0,0,0
0.0858003,0,0,0
0.0860003,0,0,0
0.0862003,0,0,0
0.0864003,0,0,0
0.0866003,0,0,0
0.0868003,0,0,0
0.0870003,0,0,0
0.0872003,0,0,0
0.0874003,0,0,0
0.0876003,0,0,0
0.0878003,0,0,0
0.0880003,0,0,0
0.0882003,0,0,0
0.0884003,0,0,0
0.0886004,0,0,0
0.0888004,0,0,0
0.0890004,0,0,0
0.0892004,0,0,0
0.0894004,0,0,0
0.0896004,0,0,0
0.0898004,0,0,0
0.0900004,0,0,0
0.0902004,0,0,0
0.0904004,0,0,0
0.0906004,0,0,0
0.0908004,0,0,0
0.0910004,0,0,0
0.0912004,0,0,0
0.0914004,0,0,0
0.0916004,0,0,0
0.0918004,0,0,0
0.0920004,0,0,0
0.0922004,0,0,0
0.0924004,0,0,0
0.0926004,0,0,0
0.0928004,0,0,0
0.0930004,0,0,0
0.0932004,0,0,0
0.0934004,0,0,0
0.0936004,0,0,0
0.0938004,0,0,0
0.0940004,0,0,0
0.0942004,0,0,0
0.0944005,0,0,0
0.0946005,0,0,0
0.0948005,0,0,0
0.0950005,0,0,0
0.0952005,0,0,0
0.0954005,0,0,0
0.0956005,0,0,0
0.0958005,0,0,0
0.0960005,0,0,0
0.0962005,0,0,0
0.0964005,0,0,0
0.0966005,0,0,0
0.0968005,0,0,0
0.0970005,0,0,0
0.0972005,0,0,0
0.0974005,0,0,0
0.0976005,0,0,0
0.0978005,0,0,0
0.0980005,0,0,0
0.0982005,0,0,0
0.0984005,0,0,0
0.0986005,0,0,0
0.0988005,0,0,0
0.0990005,0,0,0
0.0992005,0,0,0
0.0994005,0,0,0
0.0996005,0,0,0
0.0998005,0,0,0
0.100001,0,0,0
0.100201,0,0,0
0.100401,0,0,0
0.100601,0,0,0
0.100801,0,0,0
0.101001,0,0,0
0.101201,0,0,0
0.101401,0,0,0
0.101601,0,0,0
0.101801,0,0,0
0.102001,0,0,0
0.102201,0,0,0
0.102401,0,0,0
0.102601,0,0,0
0.102801,0,0,0
0.103001,0,0,0
0.103201,0,0,0
0.103401,0,0,0
0.103601,0,0,0
0.103801,0,0,0
0.104001,0,0,0
0.104201,0,0,0
0.104401,0,0,0
0.104601,0,0,0
0.104801,0,0,0
0.105001,0,0,0
0.105201,0,0,0
0.105401,0,0,0
0.105601,0,0,0
0.105801,0,0,0
0.106001,0,0,0
0.106201,0,0,0
0.106401,0,0,0
0.106601,0,0,0
0.106801,0,0,0
0.107001,0,0,0
0.107201,0,0,0
0.107401,0,0,0
0.107601,0,0,0
0.107801,0,0,0
0.108001,0,0,0
0.108201,0,0,0
0.108401,0,0,0
0.108601,0,0,0
0.108801,0,0,0
0.109001,0,0,0
0.109201,0,0,0
0.109401,0,0,0
0.109601,0,0,0
0.109801,0,0,0
0.110001,0,0,0
0.110201,0,0,0
0.110401,0,0,0
0.110601,0,0,0
0.110801,0,0,0
0.111001,0,0,0
0.111201,0,0,0
0.111401,0,0,0
0.111601,0,0,0
0.111801,0,0,0
0.112001,0,0,0
0.112201,0,0,0
0.112401,0,0,0
0.112601,0,0,0
0.112801,0,0,0
0.113001,0,0,0
0.113201,0,0,0
0.113401,0,0,0
0.113601,0,0,0
0.113801,0,0,0
0.114001,0,0,0
0.114201,0,0,0
0.114401,0,0,0
0.114601,0,0,0
0.114801,0,0,0
0.115001,0,0,0
0.115201,0,0,0
0.115401,0,0,0
0.115601,0,0,0
0.115801,0,0,0
0.116001,0,0,0
0.116201,0,0,0
0.116401,0,0,0
0.116601,0,0,0
0.116801,0,0,0
0.117001,0,0,0
0.117201,0,0,0
0.117401,0,0,0
0.117601,0,0,0
0.117801,0,0,0
0.118001,0,0,0
0.118201,0,0,0
0.118401,0,0,0
0.118601,0,0,0
0.118801,0,0,0
0.119001,0,0,0
0.119201,0,0,0
0.119401,0,0,0
0.119601,0,0,0
0.119801,0,0,0
0.120001,0,0,0
0.120201,0,0,0
0.120401,0,0,0
0.120601,0,0,0
0.120801,0,0,0
0.121001,0,0,0
0.121201,0,0,0
0.121401,0,0,0
0.121601,0,0,0
0.121801,0,0,0
0.122001,0,0,0
0.122201,0,0,0
0.122401,0,0,0
0.122601,0,0,0
0.122801,0,0,0
0.123001,0,0,0
0.123201,0,0,0
0.123401,0,0,0
0.123601,0,0,0
0.123801,0,0,0
0.124001,0,0,0
0.124201,0,0,0
0.124401,0,0,0
0.124601,0,0,0
0.124801,0,0,0
0.125001,0,0,0
0.125201,0,0,0
0.125401,0,0,0
0.125601,0,0,0
0.125801,0,0,0
0.126001,0,0,0
0.126201,0,0,0
0.126401,0,0,0
0.126601,0,0,0
0.126801,0,0,0
0.127001,0,0,0
0.127201,0,0,0
0.127401,0,0,0
0.127601,0,0,0
0.127801,0,0,0
0.128001,0,0,0
0.128201,0,0,0
0.128401,0,0,0
0.128601,0,0,0
0.128801,0,0,0
0.129001,0,0,0
0.129201,0,0,0
0.129401,0,0,0
0.129601,0,0,0
0.129801,0,0,0
0.130001,0,0,0
0.130201,0,0,0
0.130401,0,0,0
0.130601,0,0,0
0.130801,0,0,0
0.131001,0,0,0
0.131201,0,0,0
0.131401,0,0,0
0.131601,0,0,0
0.131801,0,0,0
0.132001,0,0,0
0.132201,0,0,0
0.132401,0,0,0
0.132601,0,0,0
0.132801,0,0,0
0.133001,0,0,0
0.133201,0,0,0
0.133401,0,0,0
0.133601,0,0,0
0.133801,0,0,0
0.134001,0,0,0
0.134201,0,0,0
0.134401,0,0,0
0.134601,0,0,0
0.134801,0,0,0
0.135001,0,0,0
0.135201,0,0,0
0.135401,0,0,0
0.135601,0,0,0
0.135801,0,0,0
0.136001,0,0,0
0.136201,0,0,0
0.136401,0,0,0
0.136601,0,0,0
0.136801,0,0,0
0.137001,0,0,0
0.137201,0,0,0
0.137401,0,0,0
0.137601,0,0,0
0.137801,0,0,0
0.138001,0,0,0
0.138201,0,0,0
0.138401,0,0,0
0.138601,0,0,0
0.138801,0,0,0
0.139001,0,0,0
0.139201,0,0,0
0.139401,0,0,0
0.139601,0,0,0
0.139801,0,0,0
0.140001,0,0,0
0.140201,0,0,0
0.140401,0,0,0
0.140601,0,0,0
0.140801,0,0,0
0.141001,0,0,0
0.141201,0,0,0
0.141401,0,0,0
0.141601,0,0,0
0.141801,0,0,0
0.142001,0,0,0
0.142201,0,0,0
0.142401,0,0,0
0.142601,0,0,0
0.142801,0,0,0
0.143001,0,0,0
0.143201,0,0,0
0.143401,0,0,0
0.143601,0,0,0
0.143801,0,0,0
0.144001,0,0,0
0.144201,0,0,0
0.144401,0,0,0
0.144601,0,0,0
0.144801,0,0,0
0.145001,0,0,0
0.145201,0,0,0
0.145401,0,0,0
0.145601,0,0,0
0.145801,0,0,0
0.146001,0,0,0
0.146201,0,0,0
0.146401,0,0,0
0.146601,0,0,0
0.146801,0,0,0
0.147001,0,0,0
0.147201,0,0,0
0.147401,0,0,0
0.147601,0,0,0
0.147801,0,0,0
0.148001,0,0,0
0.148201,0,0,0
0.148401,0,0,0
0.148601,0,0,0
0.148801,0,0,0
0.149001,0,0,0
0.149201,0,0,0
0.149401,0,0,0
0.149601,0,0,0
0.149801,0,0,0
0.150001,0,0,0
0.150201,0,0,0
0.150401,0,0,0
0.150601,0,0,0
0.150801,0,0,0
0.151001,0,0,0
0.151201,0,0,0
0.151401,0,0,0
0.151601,0,0,0
0.151801,0,0,0
0.152001,0,0,0
0.152201,0,0,0
0.152401,0,0,0
0.152601,0,0,0
0.152801,0,0,0
0.153001,0,0,0
0.153201,0,0,0
0.153401,0,0,0
0.153601,0,0,0
0.153801,0,0,0
0.154001,0,0,0
0.154201,0,0,0
0.154401,0,0,0
0.154601,0,0,0
0.154801,0,0,0
0.155001,0,0,0
0.155201,0,0,0
0.155401,0,0,0
0.155601,0,0,0
0.155801,0,0,0
0.156001,0,0,0
0.156201,0,0,0
0.156402,0,0,0
0.156602,0,0,0
0.156802,0,0,0
0.157002,0,0,0
0.157202,0,0,0
0.157402,0,0,0
0.157602,0,0,0
0.157802,0,0,0
0.158002,0,0,0
0.158202,0,0,0
0.158402,0,0,0
0.158602,0,0,0
0.158802,0,0,0
0.159002,0,0,0
0.159202,0,0,0
0.159402,0,0,0
0.159602,0,0,0
0.159802,0,0,0
0.160002,0,0,0
0.160202,0,0,0
0.160402,0,0,0
0.160602,0,0,0
0.160802,0,0,0
0.161002,0,0,0
0.161202,0,0,0
0.161402,0,0,0
0.161602,0,0,0
0.161802,0,0,0
0.162002,0,0,0
0.162202,0,0,0
0.162402,0,0,0
0.162602,0,0,0
0.162802,0,0,0
0.163002,0,0,0
0.163202,0,0,0
0.163402,0,0,0
0.163602,0,0,0
0.163802,0,0,0
0.164002,0,0,0
0.164202,0,0,0
0.164402,0,0,0
0.164602,0,0,0
0.164802,0,0,0
0.165002,0,0,0
0.165202,0,0,0
0.165402,0,0,0
0.165602,0,0,0
0.165802,0,0,0
0.166002,0,0,0
0.166202,0,0,0
0.166402,0,0,0
0.166602,0,0,0
0.166802,0,0,0
0.167002,0,0,0
0.167202,0,0,0
0.167402,0,0,0
0.167602,0,0,0
0.167802,0,0,0
0.168002,0,0,0
0.168202,0,0,0
0.168402,0,0,0
0.168602,0,0,0
0.168802,0,0,0
0.169002,0,0,0
0.169202,0,0,0
0.169402,0,0,0
0.169602,0,0,0
0.169802,0,0,0
0.170002,0,0,0
0.170202,0,0,0
0.170402,0,0,0
0.170602,0,0,0
0.170802,0,0,0
0.171002,0,0,0
0.171202,0,0,0
0.171402,0,0,0
0.171602,0,0,0
0.171802,0,0,0
0.172002,0,0,0
0.172202,0,0,0
0.172402,0,0,0
0.172602,0,0,0
0.172802,0,0,0
0.173002,0,0,0
0.173202,0,0,0
0.173402,0,0,0
0.173602,0,0,0
0.173802,0,0,0
0.174002,0,0,0
0.174202,0,0,0
0.174402,0,0,0
0.174602,0,0,0
0.174802,0,0,0
0.175002,0,0,0
0.175202,0,0,0
0.175402,0,0,0
0.175602,0,0,0
0.175802,0,0,0
0.176002,0,0,0
0.176202,0,0,0
0.176402,0,0,0
0.176602,0,0,0
0.176802,0,0,0
0.177002,0,0,0
0.177202,0,0,0
0.177402,0,0,0
0.177602,0,0,0
0.177802,0,0,0
0.178002,0,0,0
0.178202,0,0,0
0.178402,0,0,0
0.178602,0,0,0
0.178802,0,0,0
0.179002,0,0,0
0.179202,0,0,0
0.179402,0,0,0
0.179602,0,0,0
0.179802,0,0,0
0.180002,0,0,0
0.180202,0,0,0
0.180402,0,0,0
0.180602,0,0,0
0.180802,0,0,0
0.181002,0,0,0
0.181202,0,0,0
0.181402,0,0,0
0.181602,0,0,0
0.181802,0,0,0
0.182002,0,0,0
0.182202,0,0,0
0.182402,0,0,0
0.182602,0,0,0
0.182802,0,0,0
0.183002,0,0,0
0.183202,0,0,0
0.183402,0,0,0
0.183602,0,0,0
0.183802,0,0,0
0.184002,0,0,0
0.184202,0,0,0
0.184402,0,0,0
0.184602,0,0,0
0.184802,0,0,0
0.185002,0,0,0
0.185202,0,0,0
0.185402,0,0,0
0.185602,0,0,0
0.185802,0,0,0
0.186002,0,0,0
0.186202,0,0,0
0.186402,0,0,0
0.186602,0,0,0
0.186802,0,0,0
0.187002,0,0,0
0.187202,0,0,0
0.187402,0,0,0
0.187602,0,0,0
0.187802,0,0,0
0.188002,0,0,0
0.188202,0,0,0
0.188402,0,0,0
0.188602,0,0,0
0.188802,0,0,0
0.189002,0,0,0
0.189202,0,0,0
0.189402,0,0,0
0.189602,0,0,0
0.189802,0,0,0
0.190002,0,0,0
0.190202,0,0,0
0.190402,0,0,0
0.190602,0,0,0
0.190802,0,0,0
0.191002,0,0,0
0.191202,0,0,0
0.191402,0,0,0
0.191602,0,0,0
0.191802,0,0,0
0.192002,0,0,0
0.192202,0,0,0
0.192402,0,0,0
0.192602,0,0,0
0.192802,0,0,0
0.193002,0,0,0
0.193202,0,0,0
0.193402,0,0,0
0.193602,0,0,0
0.193802,0,0,0
0.194002,0,0,0
0.194202,0,0,0
0.194402,0,0,0
0.194602,0,0,0
0.194802,0,0,0
0.195002,0,0,0
0.195202,0,0,0
0.195402,0,0,0
0.195602,0,0,0
0.195802,0,0,0
0.196002,0,0,0
0.196202,0,0,0
0.196402,0,0,0
0.196602,0,0,0
0.196802,0,0,0
0.197002,0,0,0
0.197202,0,0,0
0.197402,0,0,0
0.197602,0,0,0
0.197802,0,0,0
0.198002,0,0,0
0.198202,0,0,0
0.198402,0,0,0
0.198602,0,0,0
0.198802,0,0,0
0.199002,0,0,0
0.199202,0,0,0
0.199402,0,0,0
0.199602,0,0,0
0.199802,0,0,0
0.200002,0,0,0
0.200202,0,0,0
0.200402,0,0,0
0.200602,0,0,0
0.200802,0,0,0
0.201002,0,0,0
0.201202,0,0,0
0.201402,0,0,0
0.201602,0,0,0
0.201802,0,0,0
0.202002,0,0,0
0.202202,0,0,0
0.202402,0,0,0
0.202602,0,0,0
0.202802,0,0,0
0.203002,0,0,0
0.203202,0,0,0
0.203402,0,0,0
0.203602,0,0,0
0.203802,0,0,0
0.204002,0,0,0
0.204202,0,0,0
0.204402,0,0,0
0.204602,0,0,0
0.204802,0,0,0
0.205002,0,0,0
0.205202,0,0,0
0.205402,0,0,0
0.205602,0,0,0
0.205802,0,0,0
0.206002,0,0,0
0.206202,0,0,0
0.206402,0,0,0
0.206602,0,0,0
0.206802,0,0,0
0.207002,0,0,0
0.207202,0,0,0
0.207402,0,0,0
0.207602,0,0,0
0.207802,0,0,0
0.208002,0,0,0
0.208202,0,0,0
0.208402,0,0,0
0.208602,0,0,0
0.208802,0,0,0
0.209002,0,0,0
0.209202,0,0,0
0.209402,0,0,0
0.209602,0,0,0
0.209802,0,0,0
0.210002,0,0,0
0.210202,0,0,0
0.210402,0,0,0
0.210602,0,0,0
0.210802,0,0,0
0.211002,0,0,0
0.211202,0,0,0
0.211402,0,0,0
0.211602,0,0,0
0.211802,0,0,0
0.212002,0,0,0
0.212202,0,0,0
0.212402,0,0,0
0.212602,0,0,0
0.212802,0,0,0
0.213002,0,0,0
0.213202,0,0,0
0.213402,0,0,0
0.213602,0,0,0
0.213802,0,0,0
0.214002,0,0,0
0.214202,0,0,0
0.214402,0,0,0
0.214602,0,0,0
0.214802,0,0,0
0.215002,0,0,0
0.215202,0,0,0
0.215402,0,0,0
0.215603,0,0,0
0.215803,0,0,0
0.216003,0,0,0
0.216203,0,0,0
0.216403,0,0,0
0.216603,0,0,0
0.216803,0,0,0
0.217003,0,0,0
0.217203,0,0,0
0.217403,0,0,0
0.217603,0,0,0
0.217803,0,0,0
0.218003,0,0,0
0.218203,0,0,0
0.218403,0,0,0
0.218603,0,0,0
0.218803,0,0,0
0.219003,0,0,0
0.219203,0,0,0
0.219403,0,0,0
0.219603,0,0,0
0.219803,0,0,0
0.220003,0,0,0
0.220203,0,0,0
0.220403,0,0,0
0.220603,0,0,0
0.220803,0,0,0
0.221003,0,0,0
0.221203,0,0,0
0.221403,0,0,0
0.221603,0,0,0
0.221803,0,0,0
0.222003,0,0,0
0.222203,0,0,0
0.222403,0,0,0
0.222603,0,0,0
0.222803,0,0,0
0.223003,0,0,0
0.223203,0,0,0
0.223403,0,0,0
0.223603,0,0,0
0.223803,0,0,0
0.224003,0,0,0
0.224203,0,0,0
0.224403,0,0,0
0.224603,0,0,0
0.224803,0,0,0
0.225003,0,0,0
0.225203,0,0,0
0.225403,0,0,0
0.225603,0,0,0
0.225803,0,0,0
0.226003,0,0,0
0.226203,0,0,0
0.226403,0,0,0
0.226603,0,0,0
0.226803,0,0,0
0.227003,0,0,0
0.227203,0,0,0
0.227403,0,0,0
0.227603,0,0,0
0.227803,0,0,0
0.228003,0,0,0
0.228203,0,0,0
0.228403,0,0,0
0.228603,0,0,0
0.228803,0,0,0
0.229003,0,0,0
0.229203,0,0,0
0.229403,0,0,0
0.229603,0,0,0
0.229803,0,0,0
0.230003,0,0,0
0.230203,0,0,0
0.230403,0,0,0
0.230603,0,0,0
0.230803,0,0,0
0.231003,0,0,0
0.231203,0,0,0
0.231403,0,0,0
0.231603,0,0,0
0.231803,0,0,0
0.232003,0,0,0
0.232203,0,0,0
0.232403,0,0,0
0.232603,0,0,0
0.232803,0,0,0
0.233003,0,0,0
0.233203,0,0,0
0.233403,0,0,0
0.233603,0,0,0
0.233803,0,0,0
0.234003,0,0,0
0.234203,0,0,0
0.234403,0,0,0
0.234603,0,0,0
0.234803,0,0,0
0.235003,0,0,0
0.235203,0,0,0
0.235403,0,0,0
0.235603,0,0,0
0.235803,0,0,0
0.236003,0,0,0
0.236203,0,0,0
0.236403,0,0,0
0.236603,0,0,0
0.236803,0,0,0
0.237003,0,0,0
0.237203,0,0,0
0.237403,0,0,0
0.237603,0,0,0
0.237803,0,0,0
0.238003,0,0,0
0.238203,0,0,0
0.238403,0,0,0
0.238603,0,0,0
0.238803,0,0,0
0.239003,0,0,0
0.239203,0,0,0
0.239403,0,0,0
0.239603,0,0,0
0.239803,0,0,0
0.240003,0,0,0
0.240203,0,0,0
0.240403,0,0,0
0.240603,0,0,0
0.240803,0,0,0
0.241003,0,0,0
0.241203,0,0,0
0.241403,0,0,0
0.241603,0,0,0
0.241803,0,0,0
0.242003,0,0,0
0.242203,0,0,0
0.242403,0,0,0
0.242603,0,0,0
0.242803,0,0,0
0.243003,0,0,0
0.243203,0,0,0
0.243403,0,0,0
0.243603,0,0,0
0.243803,0,0,0
0.244003,0,0,0
0.244203,0,0,0
0.244403,0,0,0
0.244603,0,0,0
0.244803,0,0,0
0.245003,0,0,0
0.245203,0,0,0
0.245403,0,0,0
0.245603,0,0,0
0.245803,0,0,0
0.246003,0,0,0
0.246203,0,0,0
0.246403,0,0,0
0.246603,0,0,0
0.246803,0,0,0
0.247003,0,0,0
0.247203,0,0,0
0.247403,0,0,0
0.247603,0,0,0
0.247803,0,0,0
0.248003,0,0,0
0.248203,0,0,0
0.248403,0,0,0
0.248603,0,0,0
0.248803,0,0,0
0.249003,0,0,0
0.249203,0,0,0
0.249403,0,0,0
